UBV CCD observations

  No    Ref    V       B-V     U-B
 0457   264  19.559   1.253  74.790
 0458   264  19.501   0.992  75.094
        264  23.961  78.885  -2.345
        264  22.501  80.471  -2.345
        264  22.107  80.899  -2.345
 0462   264  19.825   0.251  75.458
 0463   264  19.700   1.189  74.707
 0464   264  19.611   1.424  74.577
 0465   264  19.949   1.865  73.821
 0466   264  20.203   1.459  73.943
        264  23.136  79.781  -2.345
        264  23.017  79.910  -2.345
 0469   264  19.861   1.571  74.186
        264  23.169  79.745  -2.345
 0471   264  19.710   1.397  74.502
        264  22.162  80.839  -2.345
 0473   264  19.677   1.379  74.552
 0474   264  19.629   0.365  75.551
 0475   264  19.710   1.358  74.539
 0476   264  19.632   1.378  74.599
        264  23.201  79.710  -2.345
 0478   264  19.795   0.951  74.833
 0479   264  19.709   1.422  74.479
 0480   264  19.712   0.394  75.439
        264  24.711  78.071  -2.345
 0482   264  19.681   0.375  75.488
 0483   264  19.520   0.595  75.446
        264  24.509  78.290  -2.345
        264  22.569  80.397  -2.345
 0486   264  20.583   0.441  74.509
 0487   264  19.194   1.073  75.329
 0488   264  20.414   1.613  73.585
 0489   264  20.258   1.736  73.628
 0490   264  19.724   1.190  74.682
        264  22.356  80.628  -2.345
        264  22.792  80.154  -2.345
 0493   264  19.784   0.838  -1.192
 0494   264  20.500   1.533  73.572
        264  22.718  80.235  -2.345
        264  22.089  80.918  -2.345
        264  22.782  80.166  -2.345
        264  22.738  80.213  -2.345
 0499   264  19.933   1.498  74.181
 0500   264  20.779   1.332  73.477
 0501   264  20.307   1.111  74.163
        264  23.290  79.614  -2.345
        264  22.232  80.763  -2.345
        264  22.638  80.321  -2.345
 0505   264  19.929   1.434  74.245
 0506   264  19.966   1.435  74.207
 0507   264  19.790   1.012  74.781
        264  23.133  79.784  -2.345
 0509   264  19.973   1.339  74.289
        264  23.006  79.922  -2.345
        264  22.480  80.494  -2.345
 0512   264  20.237   1.685  73.696
        264  23.623  79.252  -2.345
 0514   264  20.797   1.332  73.459
 0515   264  19.986   1.449  74.173
        264  22.830  80.113  -2.345
        264  22.440  80.537  -2.345
 0518   264  20.041   1.893  73.701
 0519   264  20.500   1.422  73.675
 0520   264  20.232   1.801  73.594
        264  94.685  -78.900  73.465
        264  22.684  80.272  -2.345
 0523   264  19.770   1.243  74.586
 0524   264  20.517   1.847  73.260
 0525   264  22.702  80.252  -2.345
        264  23.332  79.568  -2.345
 0527   264  19.980   1.692  73.952
        264  22.302  80.686  -2.345
 0529   264  19.997   0.972  74.608
 0530   264  19.702   0.427  75.419
 0531   264  20.000   0.192  75.336
 0532   264  19.961   1.121  74.505
        264  94.630  -80.727  75.230
        264  23.281  79.624  -2.345
        264  22.972  79.960  -2.345
 0536   264  21.318   0.617  73.598
 0537   264  20.014   1.274  74.308
 0538   264  20.215   1.604  73.795
        264  22.784  80.164  -2.345
 0540   264  20.126   1.598  73.891
        264  22.854  80.087  -2.345
        264  23.063  79.861  -2.345
        264  22.889  80.049  -2.345
 0544   264  19.916   1.857  73.863
 0545   264  20.765   1.498  73.336
 0546   264  19.843   0.692  75.028
 0547   264  19.757   0.741  75.068
        264  94.646  -80.182  74.703
        264  94.652  -79.989  74.516
        264  23.263  79.643  -2.345
        264  23.066  79.857  -2.345
 0552   264  19.911   1.179  74.501
 0553   264  21.219   1.481  72.889
 0554   264  20.302   1.538  73.768
 0555   264  20.636   0.852  74.070
 0556   264  19.963   0.738  74.862
        264  23.594  79.283  -2.345
        264  22.586  80.378  -2.345
        264  94.662  -79.657  -1.426
 0560   264  20.110   1.385  74.107
 0561   264  20.569   1.968  73.095
        264  94.667  -79.482  -1.799
        264  23.739  79.127  -2.345
