UBV CCD observations

  No    Ref    V       B-V     U-B
 0676   547  17.449   0.704   0.416
 0677   547  17.457   0.924   0.318
 0678   547  17.459   0.933   0.431
 0679   547  17.467   1.132   0.632
 0680   547  17.468   1.314   1.138
 0681   547  17.470   1.417   1.546
 0682   547  17.471   1.428   1.567
 0683   547  17.472   1.074   0.727
 0684   547  17.472   0.619   0.348
 0685   547  17.472   1.066   0.706
 0686   547  17.477   1.027   0.557
 0687   547  17.478   0.995   0.369
 0688   547  17.479   1.085   0.683
 0689   547  17.480   1.089   0.712
 0690   547  17.484   1.038   0.774
 0691   547  17.490   1.425   1.159
 0692   547  17.491   0.562   0.191
 0693   547  17.491   1.189   0.923
 0694   547  17.491   0.870   0.425
 0695   547  17.492   1.190   0.956
 0696   547  17.497   0.975   0.405
 0697   547  17.500   1.074   0.570
 0698   547  17.501   1.095   0.530
 0699   547  17.505   1.459   1.500
 0700   547  17.506   0.984   0.368
 0701   547  17.511   1.054   0.582
 0702   547  17.511   0.563   0.329
 0703   547  17.512   1.604   1.475
 0704   547  17.521   0.763   0.271
 0705   547  17.525   1.131   0.976
 0706   547  17.526   1.330         
 0707   547  17.528   1.210   1.044
 0708   547  17.536   1.531   1.725
 0709   547  17.537   0.897   0.398
 0710   547  17.538   1.039   0.580
 0711   547  17.542   0.964   0.411
 0712   547  17.542   1.017   0.489
 0713   547  17.543   0.955   0.327
 0714   547  17.546   0.921   0.457
 0715   547  17.553   0.828   0.402
 0716   547  17.556   0.946   0.499
 0717   547  17.558   0.929   0.392
 0718   547  17.558   0.606   0.175
 0719   547  17.560   0.972   0.340
 0720   547  17.562   0.970   0.467
 0721   547  17.564   0.617   0.300
 0722   547  17.565   1.102   0.746
 0723   547  17.567   0.800   0.350
 0724   547  17.574   1.183   1.094
 0725   547  17.578   0.924   0.529
 0726   547  17.588   1.736   1.604
 0727   547  17.593   0.772   0.485
 0728   547  17.594   0.956         
 0729   547  17.595   1.212   1.090
 0730   547  17.595   1.420   0.999
 0731   547  17.598   0.894   0.413
 0732   547  17.606   1.654   1.615
 0733   547  17.607   1.060   0.536
 0734   547  17.610   0.588   0.267
 0735   547  17.612   0.620   0.215
 0736   547  17.613   1.101   0.683
 0737   547  17.613   1.214   1.019
 0738   547  17.613   0.097   0.241
 0739   547  17.616   2.704         
 0740   547  17.619   1.319   0.831
 0741   547  17.629   2.161   3.279
 0742   547  17.633   0.776   0.364
 0743   547  17.635   1.661   1.368
 0744   547  17.638   1.009   0.420
 0745   547  17.641   1.090   0.557
 0746   547  17.642   1.527   1.196
 0747   547  17.642  -0.056   0.400
 0748   547  17.643   1.109   0.803
 0749   547  17.645   1.064   0.513
 0750   547  17.648   0.752   0.351
 0751   547  17.650   0.953   0.382
 0752   547  17.652   0.820   0.418
 0753   547  17.652   0.709   0.407
 0754   547  17.653   0.944   0.515
 0755   547  17.653   1.160   0.958
 0756   547  17.656   1.059   0.550
 0757   547  17.657   1.236   0.976
 0758   547  17.658   0.918   0.449
 0759   547  17.659   0.884   0.417
 0760   547  17.660   0.247  -0.020
 0761   547  17.663   1.462   1.512
 0762   547  17.665   1.724   1.680
 0763   547  17.671   0.961   0.438
 0764   547  17.672   1.385   1.505
 0765   547  17.678   1.323   0.847
 0766   547  17.681   1.095   0.583
 0767   547  17.681   0.978   0.311
 0768   547  17.683   1.014   0.440
 0769   547  17.683   1.306   1.259
 0771   547  17.693   0.918   0.194
 0772   547  17.693   0.933   0.431
 0773   547  17.695   0.581   0.288
 0774   547  17.696   0.941   0.497
 0775   547  17.700   1.016   0.703
 0776   547  17.703   0.875   0.492
 0777   547  17.710   1.094   0.506
 0778   547  17.712   1.126   0.844
 0779   547  17.714   0.641   0.321
 0780   547  17.715   0.966   0.514
 0781   547  17.720   1.009   0.451
