UBV CCD observations

  No    Ref    V       B-V     U-B
 0579   471  16.705   0.741   0.202
 0580   471  16.710   0.648   0.291
 0581   471  16.634   1.576   0.568
 0582   471  16.629   0.687   0.154
 0583   471  16.610   0.770   0.303
 0584   471  16.580   1.362   1.028
 0585   471  16.591   1.367   1.134
 0586   471  16.672   0.523   0.464
 0587   471  16.591   0.880   0.350
 0588   471  16.717   0.669   0.241
 0589   471  16.628   0.853   0.231
 0590   471  16.602   0.864   0.462
 0591   471  16.575   1.367   1.019
 0592   471  16.555   0.971   0.652
 0593   471  16.682   1.405   1.161
 0594   471  16.601   1.295   1.130
 0595   471  16.673   0.629   0.255
 0596   471  16.512   1.273   0.855
 0597   471  16.650   1.087  -0.243
 0598   471  16.739   0.379   0.234
 0599   471  16.687   0.777   0.310
 0600   471  16.826   0.380   0.091
 0601   471  16.739   0.686   0.138
 0602   471  16.737   0.720   0.129
 0604   471  16.659   1.490   1.257
 0605   471  16.696   0.718   0.165
 0606   471  16.775   0.775   0.282
 0607   471  16.671   0.936   0.411
 0608   471  16.586   0.986   0.723
 0609   471  16.700   1.484   1.280
 0610   471  16.707   1.314  -0.416
 0611   471  16.680   1.261   0.866
 0612   471  16.824   0.503   0.411
 0613   471  16.744   0.646   0.179
 0614   471  16.690   1.386   1.393
 0615   471  16.676   0.865   0.362
 0616   471  16.616   1.122   0.958
 0617   471  16.691   0.879   0.349
 0618   471  16.727   0.749   0.231
 0619   471  16.671   1.195   0.122
 0620   471  16.733   0.721   0.347
 0621   471  16.749   0.680   0.142
 0622   471  16.733   0.694   0.410
 0623   471  16.738   1.036  -0.084
 0624   471  16.716   0.592   0.418
 0625   471  16.650   0.857   0.329
 0626   471  16.768   0.809   0.268
 0627   471  16.671   0.912   0.478
 0628   471  16.799   0.678   0.275
 0629   471  16.755   0.788   0.273
 0630   471  16.936   0.312   0.066
 0631   471  16.711   1.179   1.129
 0632   471  16.838   0.486   0.384
 0633   471  16.779   1.319   1.144
 0634   471  16.762   0.755   0.226
 0635   471  16.718   1.038   0.622
 0636   471  16.761   0.981   0.602
 0637   471  16.503   1.340   0.998
 0638   471  16.746   0.864   0.348
 0639   471  16.924   0.414   0.205
 0640   471  16.768   0.601   0.328
 0641   471  16.728   0.876   0.378
 0642   471  16.765   0.980   0.648
 0643   471  16.748   1.165   0.804
 0644   471  16.805   0.769   0.300
 0645   471  16.819   0.688   0.343
 0646   471  16.780   1.077   0.725
 0647   471  16.777   0.970   0.538
 0648   471  16.799   0.747   0.368
 0649   471  16.834   0.799   0.250
 0650   471  16.833   0.715   0.192
 0651   471  16.862   0.727   0.166
 0652   471  16.827   0.732   0.389
 0653   471  16.822   0.913   0.602
 0654   471  16.806   0.999   0.232
 0655   471  16.803   1.218   1.119
 0656   471  16.887   0.580   0.340
 0657   471  16.829   0.768   0.171
 0658   471  16.858   0.786   0.215
 0659   471  16.824   0.866   0.323
 0660   471  16.777   0.974   0.060
 0661   471  16.888   0.682   0.206
 0662   471  16.845   0.751   0.099
 0663   471  16.736   0.498   0.341
 0664   471  16.866   0.748   0.154
 0665   471  16.848   1.310   1.429
 0666   471  16.828   1.703   0.153
 0667   471  16.766   0.950   0.524
 0668   471  17.047   0.424   0.266
 0669   471  16.823   0.473   0.695
 0670   471  16.834   0.811   0.234
 0671   471  17.548   1.497   1.255
 0672   471  16.861   0.733   0.220
 0673   471  16.807   1.564  -0.212
 0674   471  16.858   0.685   0.781
 0675   471  16.848   0.895   0.286
 0676   471  16.852   0.828   0.250
 0677   471  16.873   0.768   0.220
 0678   471  16.842   0.817   0.255
 0679   471  16.866   1.278  -0.331
 0680   471  16.848   1.378   1.233
 0681   471  16.839   0.794   0.366
 0682   471  16.880   0.669   0.078
 0683   471  16.842   0.932   0.379
 0684   471  16.876   0.693   0.376
 0685   471  16.865   1.535   1.546
 0686   471  16.841   0.872   0.324
 0687   471  16.840   0.944   0.424
 0688   471  15.485   1.777   1.321
 0689   471  16.764   1.074   0.964
 0690   471  16.844   0.832   0.227
 0691   471  16.899   0.455   0.393
 0692   471  16.715   1.235   0.759
 0693   471  16.873   0.694   0.250
 0694   471  16.845   1.138   0.982
 0695   471  16.892   0.674   0.527
 0696   471  16.855   0.868   0.428
 0697   471  16.894   0.841   0.298
 0698   471  16.909   0.717   0.201
 0699   471  16.908   0.751   0.208
 0700   471  16.944   0.490   0.334
 0701   471  17.357   1.615   1.262
 0702   471  16.833   0.841   0.307
 0703   471  16.904   0.754   0.313
 0704   471  16.895   0.762   0.218
 0705   471  16.878   0.850   0.298
