UBV CCD observations

  No    Ref    V       B-V     U-B
 1406   281  16.581   0.704   0.042
 1407   281  16.608   0.736   0.260
 1408   281  16.631   0.791   0.101
 1409   281  16.596   0.570         
 1410   281  16.511   1.072   0.831
 1411   281  16.594   0.950   0.441
 1412   281  17.366   2.628         
 1413   281  16.623   0.773   0.537
 1414   281  16.829   0.815   0.569
 1415   281  16.650   0.722   0.051
 1416   281  16.622   0.713   0.024
 1417   281  16.687   0.774   0.030
 1418   281  17.029   1.881   1.374
 1419   281  16.617   0.732   0.486
 1420   281  16.655   0.847   0.331
 1421   281  16.808   0.654   0.021
 1422   281  16.591   0.983   0.374
 1423   281  16.790   1.539   0.986
 1424   281  16.648   0.815   0.241
 1425   281  16.530   0.810   0.134
 1426   281  16.621   0.923   0.466
 1427   281  16.645   0.918   0.339
 1428   281  16.650   0.640   0.417
 1429   281  16.662   0.559   0.430
 1430   281  16.674   0.691   0.050
 1431   281  16.677   0.877   0.364
 1434   281  16.664   1.482   1.526
 1435   281  16.852   0.557   0.316
 1436   281  16.656   0.643   0.398
 1437   281  16.823   0.599   0.523
 1438   281  17.133   2.114         
 1439   281  17.045   1.973         
 1440   281  16.683   0.909   0.486
 1441   281  16.745   0.713   0.016
 1442   281  17.087   1.789         
 1443   281  16.723   0.864   0.286
 1444   281  16.640   0.852   0.425
 1445   281  16.775   0.755   0.130
 1447   281  16.632   0.983   0.784
 1448   281  16.807   0.696   0.114
 1449   281  16.732   0.667  -0.005
 1450   281  16.892   0.569   0.342
 1451   281  16.732   0.646   0.267
 1452   281  16.741   1.071   0.536
 1453   281  16.731   0.700   0.499
 1454   281  16.745   0.731   0.478
 1455   281  16.751   0.734   0.474
 1456   281  16.717   0.826   0.120
 1457   281  16.845   1.051   0.349
 1458   281  17.163   2.047         
 1459   281  16.761   0.664   0.053
 1460   281  16.743   0.652   0.497
 1461   281  16.774   0.725   0.078
 1462   281  16.770   0.681   0.498
 1463   281  16.865   0.660  -0.011
 1464   281  17.083   1.833         
 1465   281  16.789   0.887   0.306
 1466   281  16.861   0.753   0.193
 1467   281  16.736   0.933   0.383
 1468   281  16.779   0.650   0.447
 1469   281  16.786   0.384         
 1471   281  16.927   0.715   0.032
 1472   281  16.781   0.725   0.082
 1473   281  16.818   0.794   0.172
 1474   281  16.801   0.669   0.430
 1475   281  16.821   0.921   0.216
 1476   281  16.621   1.521         
 1477   281  16.846   0.852   0.253
 1478   281  16.790   0.642   0.401
 1479   281  16.783   0.854   0.251
 1480   281  16.811   0.860   0.592
 1481   281  16.814   0.796   0.157
 1482   281  16.808   0.828   0.198
 1483   281  16.845   0.693   0.074
 1484   281  16.827   0.730   0.030
 1485   281  16.840   0.747   0.425
 1486   281  16.972   0.630   0.459
 1487   281  16.877   0.625   0.434
 1488   281  16.864   0.686   0.075
 1489   281  16.909   0.796   0.259
 1490   281  16.927   0.810   0.142
 1491   281  16.870   0.819   0.225
 1492   281  16.867   0.671   0.612
 1493   281  16.870   0.700   0.344
 1494   281  16.914   0.716   0.068
 1496   281  16.877   0.789   0.336
 1497   281  16.895   0.727   0.015
 1498   281  16.945   0.799   0.198
 1499   281  16.890   0.758   0.512
 1500   281  16.905   0.883   0.273
 1501   281  16.928   0.680  -0.012
 1502   281  16.865   0.655   0.340
 1503   281  16.902   0.659   0.287
 1504   281  16.898   1.012   0.745
 1506   281  16.916   0.691   0.429
 1507   281  16.859   0.783   0.473
 1508   281  16.934   1.297   1.141
 1509   281  16.929   0.667  -0.012
 1511   281  16.937   0.760   0.093
 1512   281  17.020   0.651   0.536
 1513   281  16.908   0.959   0.663
 1514   281  16.987   0.828   0.159
 1516   281  16.949   0.618   0.347
 1517   281  17.030   0.763   0.074
 1518   281  16.949   1.189   0.705
 1519   281  16.885   0.949   0.362
 1520   281  16.911   0.944   0.315
 1521   281  16.924   0.793   0.155
 1522   281  16.945   0.707   0.124
 1523   281  16.965   0.680   0.559
 1524   281  17.025   1.176   1.109
 1525   281  16.930   0.801   0.152
 1526   281  16.953   0.795   0.043
 1527   281  16.859   1.110   0.408
 1528   281  16.556   0.771   0.515
 1529   281  16.979   0.806   0.634
 1530   281  16.966   0.836   0.388
 1531   281  17.033   0.939   0.234
 1532   281  16.970   0.686  -0.018
 1533   281  17.126   0.286         
 1534   281  17.482   2.024         
 1535   281  17.009   0.585   0.433
 1536   281  17.166   1.581         
 1537   281  16.963   0.556   0.448
 1538   281  16.938   0.846   0.326
 1539   281  17.012   0.644   0.039
 1540   281  16.949   0.885   0.384
 1541   281  16.981   0.666   0.333
 1543   281  16.986   0.686   0.528
 1545   281  16.980   0.719   0.511
 1546   281  17.275   1.492   1.024
 1547   281  16.998   0.711   0.493
 1548   281  16.965   0.982   0.437
 1549   281  17.253   1.606   1.254
 1550   281  16.856   1.736   1.619
 1551   281  17.028   0.854   0.244
 1552   281  16.764   1.636         
 1553   281  17.039   0.742   0.140
 1554   281  17.043   0.869   0.253
 1556   281  17.007   0.870   0.247
 1557   281  17.378   1.793         
