UBV CCD observations

  No    Ref    V       B-V     U-B
 1312   155  16.470   1.260   0.540
 1313   155  16.470   0.960   0.430
 1314   155  16.470   0.840   0.320
 1315   155  16.470   1.970         
 1316   155  16.470   1.250   0.400
 1317   155  16.480   1.030   0.680
 1318   155  16.480   0.870   0.230
 1319   155  16.510   1.120   0.600
 1320   155  16.520   1.020   0.630
 1321   155  16.520   0.890   0.420
 1322   155  16.530   0.840   0.200
 1323   155  16.530   0.860   0.190
 1324   155  16.530   1.990         
 1325   155  16.550   0.910   0.240
 1326   155  16.550   1.220   0.760
 1327   155  16.550   2.110   1.130
 1328   155  16.550   0.910   0.280
 1329   155  16.560   1.070   0.590
 1330   155  16.580   0.820   0.250
 1331   155  16.580   1.130   0.890
 1332   155  16.600   1.090   0.460
 1333   155  16.600   0.840   0.430
 1334   155  16.600   3.020         
 1335   155  16.610   0.840   0.210
 1336   155  16.610   2.520   0.090
 1337   155  16.620   0.900   0.160
 1338   155  16.630   2.150         
 1339   155  16.630   0.920   0.300
 1340   155  16.650   1.070   0.490
 1341   155  16.650   0.880   0.290
 1342   155  16.660   1.090   0.450
 1343   155  16.660   0.960   0.380
 1344   155  16.660   1.040   0.340
 1345   155  16.660   0.820   0.230
 1346   155  16.670   1.300   0.510
 1347   155  16.670   1.030   0.410
 1348   155  16.680   0.930  -0.170
 1349   155  16.680   0.850   0.370
 1350   155  16.680   0.910   0.220
 1351   155  16.680   2.100         
 1352   155  16.700   0.990   0.320
 1353   155  16.720   0.820   0.360
 1354   155  16.730   0.960   0.060
 1355   155  16.730   1.010   0.290
 1356   155  16.730   0.860   0.440
 1357   155  16.740   0.870   0.290
 1358   155  16.740   1.240         
 1359   155  16.740   1.060   0.390
 1360   155  16.740   0.870   0.290
 1361   155  16.740   0.900   0.370
 1362   155  16.750   1.060   0.510
 1363   155  16.750   0.860   0.260
 1364   155  16.750   0.850   0.450
 1365   155  16.750   0.980   0.410
 1366   155  16.760   1.020   0.270
 1367   155  16.770   1.130   0.620
 1368   155  16.780   1.170   0.970
 1369   155  16.780   0.990   0.180
 1370   155  16.780   0.940   0.090
 1371   155  16.780   0.940   0.380
 1372   155  16.790   0.970   0.320
 1373   155  16.800   1.450   0.490
 1374   155  16.800   0.920   0.290
 1375   155  16.800   1.000         
 1376   155  16.800   1.330   0.610
 1377   155  16.810   0.840   0.190
 1378   155  16.810   0.960   0.440
 1379   155  16.820   0.890   0.110
 1380   155  16.820   1.040   0.210
 1381   155  16.820   1.070   0.230
 1382   155  16.840   1.780         
 1383   155  16.840   0.950   0.470
 1384   155  16.840   0.960   0.650
 1385   155  16.840   0.970   0.140
 1386   155  16.840   0.810         
 1387   155  16.840   1.110   0.350
 1388   155  16.840   0.960   0.290
 1389   155  16.840   0.960   0.190
 1390   155  16.850   0.830   0.460
 1391   155  16.850   2.120         
 1392   155  16.860  -0.070         
 1393   155  16.860   1.880         
 1394   155  16.860   0.960   0.300
 1395   155  16.860   1.390   0.760
 1396   155  16.870   0.910   0.230
 1397   155  16.880   0.910   0.420
 1398   155  16.880   1.150   0.380
 1399   155  16.890   1.290         
 1400   155  16.890   1.120         
 1401   155  16.900   1.140   0.490
 1402   155  16.900   0.880   0.350
 1403   155  16.900   1.140   0.710
 1404   155  16.910   1.070   0.630
 1405   155  16.910   1.400   1.090
 1406   155  16.910   1.090   0.770
 1407   155  16.910   1.110   0.680
 1408   155  16.920   0.970   0.390
 1409   155  16.920   1.990         
 1410   155  16.920   1.030   0.800
 1411   155  16.930   1.000   0.540
 1412   155  16.950   0.950   0.670
 1413   155  16.950   0.900   0.290
 1414   155  16.960   0.940   0.210
 1415   155  16.960   1.000   0.180
 1416   155  16.960   0.870   0.220
 1417   155  16.960   1.890         
 1418   155  16.960   1.130   0.620
 1419   155  16.980   1.240         
 1420   155  16.980   1.420         
 1421   155  16.980   1.280   1.050
 1422   155  16.980   0.900   0.250
 1423   155  16.980   1.010   0.360
 1424   155  16.980   1.090   0.620
 1425   155  16.990   1.000   0.460
 1426   155  16.990   1.250   0.590
 1427   155  17.000   1.010   0.840
 1428   155  17.000   1.120   0.440
 1429   155  17.030   0.900   0.390
 1430   155  17.030   3.060         
 1431   155  17.030   1.080   0.330
 1432   155  17.030   1.080   0.400
 1433   155  17.050   2.170         
 1434   155  17.050   1.170         
 1435   155  17.050   1.060   0.500
 1436   155  17.050   1.030   0.370
 1437   155  17.050   0.880   0.090
 1438   155  17.060   0.890   0.240
 1439   155  17.060   1.440         
 1440   155  17.070   0.990         
 1441   155  17.070   0.990   0.300
 1442   155  17.070   1.050   0.400
 1443   155  17.080   1.060   0.310
 1444   155  17.080   0.980   0.490
 1445   155  17.080   1.030   0.170
 1446   155  17.080   0.750         
 1447   155  17.080   0.640         
 1448   155  17.080   1.540         
 1449   155  17.090   0.990         
 1450   155  17.090   1.660         
 1451   155  17.090   0.910   0.320
 1452   155  17.100   0.950   0.230
 1453   155  17.110   2.030         
 1454   155  17.110   1.600   0.770
 1455   155  17.110   0.920   0.560
 1456   155  17.110   1.110   0.630
 1457   155  17.120   1.630         
 1458   155  17.120   1.090         
 1459   155  17.130   0.960   0.010
 1460   155  17.130   1.030   0.390
 1461   155  17.130   0.920   0.130
 1462   155  17.140   1.030   0.340
 1463   155  17.150   2.450         
 1464   155  17.150   0.960         
 1465   155  17.150   0.960   0.380
 1466   155  17.160   1.630         
 1467   155  17.160   1.480         
 1468   155  17.160   1.340         
 1469   155  17.170   1.050   0.420
 1470   155  17.170   1.350   0.040
 1471   155  17.180   1.380         
 1472   155  17.180   1.060   0.450
 1473   155  17.180   1.090   0.770
 1474   155  17.190   0.970   0.370
 1475   155  17.190   1.040   0.240
 1476   155  17.200   1.500   1.190
 1477   155  17.200   0.930   0.340
 1478   155  17.200   0.590   0.270
 1479   155  17.200   1.110   0.940
 1480   155  17.210   1.290         
 1481   155  17.210   1.420   0.010
 1482   155  17.220   1.170   0.300
 1483   155  17.230   1.030         
 1484   155  17.230   0.990   0.190
 1485   155  17.230   1.490         
 1486   155  17.230   1.020   0.140
 1487   155  17.230   1.440         
 1488   155  17.260   0.980   0.390
 1489   155  17.270   2.100         
 1490   155  17.280   0.850   0.280
 1491   155  17.280   2.120         
 1492   155  17.280   1.150   0.790
 1493   155  17.280   1.270   0.770
 1494   155  17.290   0.920   0.700
 1495   155  17.290   0.880   0.460
 1496   155  17.300   1.000         
 1497   155  17.300   0.980   0.450
 1498   155  17.300   1.260         
 1499   155  17.320   0.980   0.370
 1500   155  17.320   1.110   0.340
 1501   155  17.330   2.220         
