UBV CCD observations

  No    Ref    V       B-V     U-B
 2588   334  17.607   1.029  -0.546
 2589   334  18.381   1.659  -0.970
 2591   334  15.273   1.079   1.185
 2592   334  16.482   1.158   0.638
 2593   334  17.327   1.210   2.377
 2594   334  15.571   1.154   0.835
 2596   334  15.547   1.224   1.248
 2597   334  17.303   1.232   0.819
 2598   334  15.162   1.034   0.527
 2599   334  15.992   1.467   1.482
 2600   334  15.853   1.060   1.017
 2601   334  15.776   1.249   0.061
 2602   334  16.501   1.489   0.559
 2603   334  16.437   1.422   1.140
 2604   334  17.135   1.608   0.097
 2605   334  17.443   1.729  -0.095
 2607   334  14.571   0.830   0.533
 2608   334  16.329   1.122   0.643
 2609   334  17.944   1.240  -0.181
 2611   334  16.164   1.310   0.772
 2612   334  15.642   1.071   0.649
 2614   334  18.402   1.780  -1.577
 2615   334  18.955   1.110   0.083
 2616   334  17.903   1.284  -0.558
 2617   334  14.555   0.897   0.623
 2618   334  16.671   1.886  -0.166
 2619   334  16.501   1.266   0.748
 2620   334  16.012   1.196   0.448
 2621   334  16.234   1.029   1.002
 2622   334  17.577   1.852  -0.468
 2624   334  15.652   1.200   0.847
 2625   334  17.277   1.510  -0.076
 2626   334  17.030   1.789  -0.082
 2627   334  16.649   1.455   0.874
