UBV CCD observations

  No    Ref    V       B-V     U-B
 0465   503  14.544   0.705   0.201
 0466   503  14.544   0.668   0.172
 0467   503  14.547   0.457   0.287
 0468   503  14.549   0.519   0.250
 0469   503  14.551   0.642   0.330
 0470   503  14.552   0.785   0.259
 0471   503  14.568   0.869   0.314
 0472   503  14.576   0.662   0.215
 0473   503  14.581   0.770   0.096
 0474   503  14.591   0.725   0.198
 0475   503  14.604   0.437   0.306
 0476   503  14.608   0.578   0.227
 0477   503  14.608   0.788   0.358
 0478   503  14.610   0.546   0.427
 0479   503  14.610   0.863   0.322
 0480   503  14.610   0.659   0.545
 0481   503  14.611   0.864   0.332
 0482   503  14.612   0.589         
 0483   503  14.613   0.591   0.450
 0484   503  14.616   0.698   0.312
 0485   503  14.619   0.883   0.291
 0486   503  14.639   0.799   0.273
 0487   503  14.642   0.632   0.165
 0488   503  14.645   0.742   0.532
 0489   503  14.645   0.932   0.320
 0490   503  14.648   0.535   0.452
 0491   503  14.648   0.476   0.331
 0492   503  14.649   0.827   0.293
 0493   503  14.650   0.726   0.233
 0494   503  14.650   0.615   0.396
 0495   503  14.655   0.614   0.463
 0496   503  14.660   0.625   0.277
 0497   503  14.662   0.784   0.189
 0498   503  14.662   0.553   0.452
 0499   503  14.677   0.862   0.311
 0500   503  14.679   0.732   0.189
 0501   503  14.683   0.960   0.312
 0502   503  14.684   1.615  -0.275
 0503   503  14.685   0.763   0.037
 0504   503  14.687   0.542   0.396
 0505   503  14.689   0.700   0.186
 0506   503  14.698   0.797   0.193
 0507   503  14.699   0.921   0.403
 0508   503  14.702   0.695         
 0509   503  14.705   0.711   0.498
 0510   503  14.707   0.472   0.417
 0511   503  14.710   0.451   0.366
 0512   503  14.711   0.678   0.351
 0513   503  14.719   1.530         
 0514   503  14.720   1.075   0.884
 0515   503  14.721   0.474   0.355
 0516   503  14.727   1.165   0.604
 0517   503  14.738   0.630   0.251
 0518   503  14.740   0.895   0.440
 0519   503  14.743   1.770         
 0520   503  14.750   1.749         
 0521   503  14.751   0.744   0.210
 0522   503  14.752   1.357   1.125
 0523   503  14.756   0.735   0.299
 0524   503  14.761   1.005   0.379
 0525   503  14.767   1.276   0.326
 0526   503  14.767   0.515   0.392
 0527   503  14.768   0.850   0.556
 0528   503  14.769   0.833   0.207
 0529   503  14.771   0.915   0.298
 0530   503  14.772   0.774   0.187
 0531   503  14.773   0.897   0.291
 0532   503  14.773   0.661   0.435
 0533   503  14.778   0.674   0.171
 0534   503  14.779   0.672   0.160
 0535   503  14.780   0.716   0.127
 0536   503  14.783   1.436   1.072
 0537   503  14.787   0.721   0.167
 0538   503  14.791   0.609   0.499
 0539   503  14.792   0.596  -0.092
 0540   503  14.796   0.710   0.597
 0541   503  14.798   0.652   0.200
 0542   503  14.800   0.970   0.349
 0543   503  14.803   1.511         
 0544   503  14.807   0.913   0.391
 0545   503  14.811   0.699   0.190
 0546   503  14.811   0.608         
 0547   503  14.816   0.478   0.349
 0548   503  14.822   0.601   0.471
 0549   503  14.823   0.878   0.592
 0550   503  14.824   1.552         
 0551   503  14.827   1.578         
 0552   503  14.827   0.737   0.240
 0553   503  14.828   0.716   0.186
 0554   503  14.830   1.576   1.112
 0555   503  14.831   0.950   0.751
 0556   503  14.832   0.721   0.475
 0557   503  14.832   0.564   0.115
 0558   503  14.833   1.040   0.580
 0559   503  14.834   0.506   0.368
 0560   503  14.837   0.669   0.606
 0561   503  14.839   0.905   0.478
 0562   503  14.843   0.924   0.347
 0563   503  14.849   1.028   0.507
 0564   503  14.850   0.668   0.552
 0565   503  14.867   0.524   0.361
 0566   503  14.868   1.552         
 0567   503  14.878   0.949   0.329
 0568   503  14.882   0.710   0.266
 0569   503  14.884   0.712   0.251
 0570   503  14.885   0.686   0.632
 0571   503  14.893   1.276   1.084
 0572   503  14.894   1.006   0.648
 0573   503  14.895   1.080   0.648
 0574   503  14.902   0.567   0.459
 0575   503  14.910   0.550   0.505
 0576   503  14.910   0.644   0.533
 0577   503  14.913   1.863         
 0578   503  14.917   0.587   0.272
 0579   503  14.922   0.759   0.712
 0580   503  14.924   0.711   0.314
 0581   503  14.927   0.725   0.116
 0582   503  14.928   1.854         
 0583   503  14.937   1.222   0.921
 0584   503  14.941   0.622   0.324
 0585   503  14.943   1.574         
 0586   503  14.945   0.747   0.164
 0587   503  14.946   0.679   0.328
 0588   503  14.951   0.622   0.527
 0589   503  14.952   0.633   0.516
 0590   503  14.952   0.758   0.217
 0591   503  14.954   0.594   0.559
 0592   503  14.955   0.530   0.561
 0593   503  14.955   0.642   0.580
 0594   503  14.956   0.979   0.431
