UBV CCD observations

  No    Ref    V       B-V     U-B
 0440   479  19.970   1.301         
 0441   479  18.519   0.992         
 0442   479  20.488   1.253         
 0443   479  21.015   1.389         
 0444   479  20.292   1.314         
 0445   479  20.841   1.185         
 0446   479  18.370   1.480         
 0447   479  21.184   1.332         
 0448   479  19.059   1.180         
 0449   479  18.594   1.151         
 0450   479  21.476   1.499         
 0451   479  19.464   0.983         
 0452   479  20.187   1.005         
 0453   479  20.241   1.779         
 0454   479  19.379   1.326         
 0455   479  19.174   1.413         
 0456   479  20.503   1.728         
 0457   479  20.754   1.365         
 0458   479  20.696   1.453         
 0459   479  17.870   1.899         
 0460   479  20.055   1.295         
 0461   479  19.007   1.027         
 0462   479  20.510   1.158         
 0463   479  20.946   1.104         
 0464   479  19.223   1.469         
 0465   479  20.952   1.397         
 0466   479  17.262   1.034         
 0467   479  20.385   1.449         
 0468   479  21.484   1.216         
 0469   479  20.915   1.570         
 0470   479  21.321   1.462         
 0471   479  21.820   1.471
