%UBV CCD observations
%
% No    Ref    V       B-V     U-B
%
 1632   488  19.766   1.414         
 1633   488  17.681   1.922         
 1634   488  20.054   1.127         
 1635   488  19.917   1.139         
 1636   488  19.951   1.631         
 1637   488  19.359   1.606         
 1638   488  19.693   1.263         
 1639   488  19.634   1.296         
 1640   488  20.172   1.345         
 1641   488  19.624   1.266         
 1642   488  18.799   1.107         
 1643   488  20.052   1.414         
 1644   488  19.327   1.241         
 1645   488  19.938   1.467         
 1646   488  19.898   1.441         
 1647   488  19.236   1.292         
 1648   488  19.821   1.292         
 1649   488  19.503   1.134         
 1650   488  20.531   1.428         
 1651   488  18.680   1.509         
 1652   488  20.078   1.422         
 1653   488  19.417   1.238         
 1654   488  19.359   1.254         
 1655   488  20.074   1.485         
 1656   488  19.912   1.353         
 1657   488  18.098   1.243         
 1658   488  19.790   1.298         
 1659   488  19.904   1.410         
 1660   488  19.886   1.412         
 1661   488  20.054   1.504         
 1662   488  19.123   1.261         
 1663   488  19.273   1.189         
 1664   488  19.510   1.323         
 1665   488  20.687   1.396         
 1666   488  19.503   1.419         
 1667   488  19.469   1.244         
 1668   488  19.433   1.439         
 1669   488  19.999   1.239         
 1670   488  17.029   1.798         
 1671   488  19.895   1.403         
 1672   488  19.640   1.374         
 1673   488  19.996   1.477         
 1674   488  19.242   1.217         
 1675   488  20.009   1.223         
 1676   488  19.324   1.225         
 1677   488  18.620   1.217         
 1678   488  19.262   1.396         
 1679   488  20.627   1.547         
 1680   488  18.569   1.089         
 1681   488  19.848   1.437         
 1682   488  19.640   1.244         
 1683   488  19.950   1.413         
 1684   488  18.869   1.156         
 1685   488  19.920   1.421         
 1686   488  19.267   1.192         
 1687   488  19.813   1.301         
 1688   488  18.745   1.728         
 1689   488  20.867   1.396         
 1690   488  19.189   1.382         
 1691   488  19.436   1.282         
 1692   488  18.025   1.278         
 1693   488  19.720   1.375         
 1694   488  18.658   1.286         
 1695   488  20.244   1.250         
 1696   488  18.189   1.184         
 1697   488  19.058   1.320         
 1698   488  20.320   1.515         
 1699   488  20.307   1.296         
 1700   488  19.584   1.849         
 1701   488  21.703   1.220         
 1702   488  19.145   1.266         
 1703   488  19.998   1.277         
 1704   488  19.500   1.506         
 1705   488  19.429   1.142         
